Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Middle income,MIC,816.814374034853,815.35324059865,825.946085704941,845.235901790751,891.66912439913,923.951616523586,945.928635515668,952.959781512941,987.357885891415,1042.26589021401,1098.86269295624,1138.84484048556,1182.17554066534,1235.93130512343,1280.9459350561,1307.06937491684,1360.75882940591,1394.82427850784,1418.32920357561,1454.69255138007,1492.59202976648,1489.03753914293,1499.2400394475,1491.54864736716,1531.04187553103,1567.65725028644,1592.41113498948,1631.96986395418,1664.33620800423,1682.14682831571,1702.16008856227,1718.07304095266,1760.55744244966,1818.51515558071,1880.72760931969,1934.20617421499,2021.38845971953,2101.17249838422,2136.41866580786,2181.07762414847,2268.73890308849,2316.91798140791,2393.09206945161,2500.04415099275,2656.25877970633,2813.7277831435,3006.87329453185,3233.16904311089,3381.57829171962,3471.82453681204,3708.97386994991,3900.34679987957,4067.84516724603,4243.25244689552,4408.25405381064,4565.92744572991,4730.67013277925,4928.64354041549,5119.74762657887,5273.45530182455,5163.6994642281,5499.86744004448,5666.65129971231,5884.82814699816,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,North America,NAC,18675.0753020959,18796.7071606381,19651.4680930281,20228.061216909,21109.9978882379,22169.0576375499,23328.8236224485,23648.7305210113,24526.9542962295,25069.5362919132,24881.1633865657,25351.5043751723,26402.4059756083,27643.5588210851,27319.8412039091,27024.9551339934,28213.9499752056,29192.2370987395,30439.7204812316,31076.4445873615,30756.2635798688,31244.4603895978,30345.2200740145,31391.7245919752,33333.8741225611,34431.3019652318,35255.122307851,36151.6053587204,37313.9941208948,38246.1053368257,38461.7113456547,37851.1119805451,38572.5926863058,39120.6346039121,40219.6474562926,40817.0443470594,41805.2434442893,43145.5167304634,44552.4977600305,46179.7980695285,47578.006105013,47590.3021317146,47992.7493134442,48872.9848468196,50256.443878562,51517.6910134188,52436.3976437343,52982.1075077554,52571.5562146714,50741.9924978441,51679.1951322739,52157.2808136716,52919.2496825213,53655.8796737277,54607.1984852286,55702.089462785,56248.8444110029,57260.6149274262,58585.1841911608,59733.1558003892,57737.897806055,61079.1523658362,62350.755113114,63594.398681032,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,OECD members,OED,11054.6149598383,11383.2250471157,11850.1334533302,12284.525704483,12899.9384302255,13428.8848568816,14000.9299525158,14363.1191721199,15042.2411473018,15691.9124752099,15945.9833784554,16330.7435146592,17010.6854236397,17841.6739345245,17846.3156026445,17682.7526766581,18342.843147521,18852.3997788261,19494.6789937422,20068.4921338974,20132.3743851872,20379.0593127357,20237.1761492992,20645.7024181699,21451.8853363427,22071.8648290808,22558.7077398098,23171.2928056583,24026.5493328042,24724.6087016038,25225.1149064534,25272.794373727,25559.0790652694,25687.8982185428,26298.4817706014,26787.9790727846,27407.4230745838,28187.5356548122,28826.1656087534,29599.5148971898,30595.419481915,30799.8796558708,31043.0128613568,31448.499401097,32244.7283618931,32927.7531009029,33687.3123290781,34316.7355930927,34178.6804078521,32784.6730885004,33528.8128548275,33990.1408791288,34248.5694654616,34588.3914310992,35119.5793492568,35784.8705175556,36219.5088989452,36933.5126567127,37575.2313340185,38070.1530879606,36385.5052653603,38490.640683906,39464.1326487097,39973.5101059051,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5423.39620753121,6327.27627443378,6864.02290177161,7159.12494732528,7907.29362639821,7613.54583909921,6931.17653703896,6875.02117983244,6886.40266379391,6975.96993293245,6895.71699709409,6886.79136814197,7212.26139118788,7338.85413767183,7361.87145167418,7573.24630231401,7523.78260985909,7338.83987150821,7471.96610353701,7568.76813222776,7832.41972411128,8004.05264228532,8358.25795641828,8546.12809141056,8768.86064346719,9346.27412373189,9453.52264454562,9580.3637773704,9849.24852621168,10182.2022549715,10512.2734141327,10992.2418821543,11436.1478891635,11464.189851069,10869.8037299452,11015.8040330415,11281.0550315253,11354.8836406316,11410.4680699118,11528.5246780463,11735.6880833152,12044.6770028061,12462.0770305721,12812.0351262748,13182.531539845,12299.5886034111,13025.0808599447,13491.5967771426,13696.0214084877,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,2691.98857065427,2804.60802313587,2899.68135890328,3157.47305592149,3192.50795872437,3141.87857672846,3107.3373628821,3141.20718734831,3137.78390695467,3330.30930077073,3146.99525326218,3169.22910197442,2998.70299701579,2899.1786759494,2985.90524810883,2870.57157805525,2958.80246658401,2844.59794423238,2828.71300623074,2909.8339353086,2970.58187041219,2912.12271520368,3008.58408411765,3022.39627342711,3124.42347220724,3220.98062761613,3274.41901330364,3185.51443970779,3181.61938620979,3268.59259570969,3174.61002259272,3161.10015326366,3184.41623314151,3204.43646025818,3293.56001964851,3335.43147781043,3375.67858212883,3343.65966760214,3374.901707097,3323.00680821155,3406.62027920072,3489.57159528331,3478.39812987402,3543.88067288284,3624.21440919236,3710.01234754574,3799.62046162328,3901.85211677084,3959.36151983706,3963.42871318682,3524.51350515927,3390.29030613405,3657.78967505089,3807.94092888764,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Post-demographic dividend,PST,11459.8722658876,11822.324483537,12333.4890805086,12801.7649265889,13461.3891375862,14045.5325300076,14668.7175716437,15076.3723357494,15811.1432347191,16540.6329635749,16831.6626467545,17265.5925670949,18012.6384467387,18943.8800939041,18959.8356193592,18800.3171569705,19555.5322269731,20156.4692497317,20877.8809465122,21523.0704950712,21609.1906273896,21885.2391874807,21795.8012300848,22356.0685413228,23307.1755726901,24049.692813743,24681.5952200588,25411.263041558,26446.0283550805,27284.0834789308,27842.0067395887,27931.6321149012,28266.2145575088,28413.2630067421,29143.7527517267,29773.2762730013,30478.1370831629,31360.6809496311,32089.4446086497,33066.5681339805,34230.7908025823,34586.5604914919,34938.1910435914,35469.5302544149,36420.842518913,37249.741863149,38139.0661043104,38878.3677321442,38779.6761180044,37279.134023677,38180.4410631196,38716.213247511,39031.1513302583,39450.4818562337,40060.9019854535,40778.3409479148,41324.1628371883,42175.5583575713,42972.1172440176,43637.8917520796,41703.96284105,44085.8082743814,45258.6570284295,46030.0955654875,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Pre-demographic dividend,PRE,950.857845633478,926.417433950914,960.058503307444,991.402429294791,1012.5292483318,1031.20060560835,1017.12465748713,933.993477336396,943.076171030635,1023.21072380748,1082.6691413071,1153.37587149656,1161.3873376317,1176.2210791951,1239.35785733137,1199.76788532458,1247.18857487922,1268.78157391498,1228.53133986233,1259.13290157713,1275.73332907295,1194.76785131506,1150.39077607401,1065.05449432822,1041.66165564385,1049.24307194652,1047.08142836613,1058.72051297661,1070.05853143263,1056.02038031699,1114.77137168026,997.424362309278,992.432903328324,957.689382796513,926.476754005028,925.575220576108,951.799782979286,985.565587442994,1025.099637118,1038.57722023246,1066.00947988131,1080.90633815954,1111.53349624037,1070.94420100069,1164.5968991705,1198.34671206699,1236.97378234768,1276.77328879099,1319.82457294368,1343.95661975336,1390.72165088807,1408.30722166002,1425.2929092511,1465.87004449904,1500.34292490961,1501.73812551821,1495.51423008501,1478.21867883732,1475.15172736048,1483.28292899418,1407.22788932783,1414.88971145304,1436.79649217732,1430.67847113341,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5503.32397635283,5335.38138734196,5960.52057556813,6375.79872830922,6662.21765645271,7305.74543439337,7131.90701444066,6658.30141799252,6554.08930431038,6532.14463514566,6689.73055894979,6667.04038085598,6717.29090651887,6920.38749933399,7052.38878889309,7151.52286004872,7257.53509084849,7185.92136536526,7045.51014977127,7136.5224373493,7253.30930039667,7474.36699023342,7647.18879974735,7914.74103740802,8084.39285774343,8293.36440304333,8721.53556770653,8799.58999078844,8914.38531601607,9121.48891364068,9400.75454256027,9684.77263621411,10098.2678227826,10456.8458236699,10480.1490399626,9993.3395040045,10111.7142209863,10322.9388837171,10399.9257934183,10432.4124727066,10543.8687297428,10690.6175098911,10913.9654663123,11246.2086429815,11528.1582745995,11791.1614226513,10913.6905498358,11578.075658116,12362.9361746908,12797.6733963277,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Asia,SAS,334.810410744491,340.513627678278,343.67134207241,353.221519804983,371.534505557368,360.926097098462,357.20510365105,370.46068785649,378.730791749376,391.672537116918,405.316503511644,398.87924542587,383.266939724874,388.839103084478,389.02568159617,405.798200819032,406.426622909926,421.380545890466,436.729091494817,415.619401888347,432.058105931068,449.171044722392,455.612021891889,474.377816038669,482.755834661072,497.154579617393,508.971862725499,518.423393585475,548.937285782432,565.270670754555,582.355906519007,581.458479130577,601.544090475226,613.294292263729,635.496083160723,664.561990654957,694.355088218164,705.230170545763,728.573997021063,767.680293168748,783.69919762122,802.234398643338,816.501067909937,859.277580607701,907.974172228135,960.704818388569,1017.0953197937,1072.61331552929,1091.13318851456,1149.12438588802,1215.12252536694,1257.96036752584,1306.93553813478,1367.53135282614,1442.54118457389,1528.46685971348,1627.79454176901,1713.25184599246,1800.77676486336,1850.24148817214,1745.81850493103,1879.85017183937,1979.885514151,2093.23865040025,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Asia (IDA & IBRD),TSA,334.810410744491,340.513627678278,343.67134207241,353.221519804983,371.534505557368,360.926097098462,357.20510365105,370.46068785649,378.730791749376,391.672537116918,405.316503511644,398.87924542587,383.266939724874,388.839103084478,389.02568159617,405.798200819032,406.426622909926,421.380545890466,436.729091494817,415.619401888347,432.058105931068,449.171044722392,455.612021891889,474.377816038669,482.755834661072,497.154579617393,508.971862725499,518.423393585475,548.937285782432,565.270670754555,582.355906519007,581.458479130577,601.544090475226,613.294292263729,635.496083160723,664.561990654957,694.355088218164,705.230170545763,728.573997021063,767.680293168748,783.69919762122,802.234398643338,816.501067909937,859.277580607701,907.974172228135,960.704818388569,1017.0953197937,1072.61331552929,1091.13318851456,1149.12438588802,1215.12252536694,1257.96036752584,1306.93553813478,1367.53135282614,1442.54118457389,1528.46685971348,1627.79454176901,1713.25184599246,1800.77676486336,1850.24148817214,1745.81850493103,1879.85017183937,1979.885514151,2093.23865040025,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa,SSF,1141.98543284081,1127.16476242095,1165.98340419189,1208.75916177688,1237.7051324041,1263.13014624539,1256.01964712031,1214.42742729889,1219.80463619288,1294.94759067389,1359.66320856508,1426.19931173263,1429.45337621845,1450.85261778771,1517.2887071507,1471.16854192591,1504.30968158003,1503.45127367497,1458.00273047595,1470.86852109535,1482.11487358108,1426.70173420301,1366.85210718027,1292.74558899058,1284.41328055933,1272.46024456452,1259.77791281703,1260.01942082963,1278.88160845622,1272.22627134618,1266.42346059251,1236.92616550154,1198.78585081398,1155.93918675425,1136.79228081257,1143.61607992958,1170.47387628646,1186.54000070211,1184.26434110701,1178.41228805104,1187.42621852881,1204.44424792601,1246.97673494172,1262.99633770536,1310.28395192189,1351.66736813388,1394.83251778616,1440.72909584634,1474.15437991129,1479.59530198451,1525.68233487426,1549.96663373296,1557.58561804325,1593.7723167547,1626.71744583689,1628.91285742916,1606.15677780321,1603.55090891219,1604.48661279378,1604.91206663812,1532.69557630294,1559.00419921084,1576.4084659512,1581.05682915199,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),SSA,1141.63912859388,1126.86220221174,1165.65695062248,1208.39719226019,1237.32846804857,1262.78478907512,1255.59826246419,1214.01046091029,1219.35409471615,1294.53540393781,1359.22219656356,1425.67362054542,1428.89708816164,1450.24307010579,1516.70730235569,1470.57170725356,1503.59452955819,1502.82849783441,1457.18965150121,1469.91026469052,1481.25617358949,1425.90473377171,1366.09219088071,1292.00189279763,1283.65085710777,1271.62254466706,1258.95605261472,1259.18079587892,1278.0168452484,1271.27962137318,1265.42062401821,1235.91648190091,1197.71554455871,1154.80713648493,1135.72227263787,1142.57168885245,1169.34599361113,1185.29237435208,1183.01851208935,1177.17603672733,1186.16747618209,1203.25285430967,1245.81128709016,1261.93896001493,1309.29447647548,1350.6098665175,1393.70045941121,1439.52215264952,1473.02459605269,1478.52829914102,1524.59978121665,1548.79746929218,1556.41020830184,1592.61856959518,1625.54840161044,1627.66404278518,1604.7756925777,1602.1039234084,1603.00247289927,1603.38012440121,1531.38863702908,1557.7254214627,1574.98326202489,1579.61795425795,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1141.98543284081,1127.16476242095,1165.98340419189,1208.75916177688,1237.7051324041,1263.13014624539,1256.01964712031,1214.42742729889,1219.80463619288,1294.94759067389,1359.66320856508,1426.19931173263,1429.45337621845,1450.85261778771,1517.2887071507,1471.16854192591,1504.30968158003,1503.45127367498,1458.00273047595,1470.86852109535,1482.11487358108,1426.70173420301,1366.85210718027,1292.74558899058,1284.41328055933,1272.46024456452,1259.77791281703,1260.01942082963,1278.88160845622,1272.22627134618,1266.42346059251,1236.92616550154,1198.78585081398,1155.93918675425,1136.79228081257,1143.61607992958,1170.47387628646,1186.54000070211,1184.26434110701,1178.41228805104,1187.42621852881,1204.44424792601,1246.97673494172,1262.99633770535,1310.28395192189,1351.66736813388,1394.83251778616,1440.72909584634,1474.15437991129,1479.59530198451,1525.68233487426,1549.96663373296,1557.58561804325,1593.7723167547,1626.71744583689,1628.91285742916,1606.15677780321,1603.55090891219,1604.48661279377,1604.91206663812,1532.69557630294,1559.00419921084,1576.4084659512,1581.05682915199,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Upper middle income,UMC,1015.98362652961,1015.11964604187,1030.40236523022,1049.86760160882,1113.92287245643,1170.88661056441,1211.80361694032,1226.6011915757,1279.22109534066,1350.36424806151,1426.24086976782,1482.70952776772,1559.19916638988,1641.93135197249,1709.20543774114,1751.2774652411,1831.80068250083,1878.00682276993,1915.49903921931,1987.80852696119,2045.11290704172,2047.330901723,2071.69250640154,2064.18792232391,2138.38523218184,2200.56770324719,2241.78647658737,2310.69131844954,2347.02689119171,2375.72710959383,2400.9102546406,2437.6730342259,2512.21350240241,2625.30697717837,2735.52946849983,2821.67491317247,2960.96670654637,3104.59429747047,3160.96041849993,3227.62476508189,3385.41848495362,3467.73286872277,3601.25165395214,3779.59043001844,4040.88961686785,4306.56083878227,4638.26086011408,5036.71294379497,5309.44482273674,5448.9363158691,5866.38250361723,6221.6958887103,6520.45287038627,6824.43988947578,7099.86764347974,7359.58786997586,7635.18739610202,7979.62479616187,8308.52049403489,8588.75425941534,8499.78691038916,9109.74712237171,9387.30591617272,9780.01458190227,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,World,WLD,3664.22121538781,3758.14359362177,3888.82000417168,3998.32721219779,4172.91026617683,4316.53376060607,4457.012310958,4529.96517324662,4701.09574866366,4879.87449960408,4958.71552045109,5063.12308438071,5240.99620386352,5467.33381788283,5466.14136004858,5395.81384275474,5574.44154057211,5697.05671330475,5830.98162353434,5968.19065755011,5974.27298745109,5983.21087724751,5896.62829900794,5944.08249055151,6113.50132011623,6229.49990683662,6317.66501850081,6438.32934931266,6612.63699507698,6739.72203988008,6803.4692348225,6771.7888604137,6796.94384913409,6813.00428035926,6933.4722158606,7041.51087766754,7185.89246984118,7361.43597647898,7462.64757676217,7623.19337595981,7860.78684884501,7913.75899811837,7991.6121387853,8133.26787994696,8388.57164000348,8615.66970392056,8886.35781026098,9158.834795914,9229.51987381124,8992.39991499058,9285.12470951529,9479.09259545649,9612.70030162851,9767.04072293628,9951.54042382443,10142.1434788123,10306.9442164806,10542.823670637,10772.3083641934,10946.228001277,10523.9210942655,11100.2937029544,11361.0504299664,11578.7800104043,..
